ID,Name,Brand,Year,Kilometers,Type,Gearbox_Automatic,Gearbox_Manual,Gearbox_AWD,Gearbox_Front,Fuel_Diesel,Fuel_Unleaded Petrol,Fuel_Premium Unleaded Petrol,Fuel_Liquid Petroleum Gas,Fuel_Premium Unleaded/Electric,Fuel_Unleaded Petrol/Electric,Fuel_Diesel/Electric,Status_ Used,Status_ New In Stock,Status_ Demo,CC,Color,Seating Capacity,Price
12814324.0,30990.0,22641.210144927536,2015.0,111534.0,35263.29900613237,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2356.0,29074.6796875,8.0,27990
12692463.0,56146.75,26674.81001472754,2022.0,5888.0,25058.91567111736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998.0,32333.79487179487,5.0,62990
12759770.0,32770.41154850566,26689.53755522828,2021.0,50327.0,21277.670006680022,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998.0,32344.05128205128,5.0,52990
12843892.0,51490.0,30225.552521008405,2019.0,55652.0,35260.9729329668,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3342.0,35455.64689655173,8.0,38990
12694559.0,32770.41154850566,23181.908405172413,2018.0,65734.0,35264.88602241489,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1490.0,29079.56575520833,5.0,20485
12740483.0,32770.41154850566,44543.16932907349,2016.0,96103.0,35260.9729329668,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1991.0,34360.130102040814,5.0,38990
12825037.0,32770.41154850566,36322.60591430296,2016.0,83917.0,35262.05180799323,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2231.0,35459.16551724138,5.0,33888
12803093.0,37395.0,26720.465390279824,2017.0,100829.0,35262.45316134489,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995.0,34094.550283095174,5.0,31990
12828205.0,59950.0,36299.00181050091,2018.0,59000.0,35253.78113766124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2755.0,34083.49339444594,7.0,73000
12815505.0,32770.41154850566,30275.426470588234,2018.0,20000.0,21302.88042752171,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1248.0,30142.58011049724,5.0,15250
12758166.0,32770.41154850566,29491.08275862069,2020.0,21140.0,41155.458333333336,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1496.0,35451.50896551724,2.0,44990
12841480.0,58039.0,37472.15454545455,2022.0,122.0,35257.615352082896,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1984.0,35444.69655172414,5.0,54868
