ID,Name,Price,Brand,Model,Variant,Series,Year,Kilometers,Type,Gearbox,Fuel,Status,CC,Color,Seating Capacity
12816613,2022 Mercedes-Benz V 300 D Avantgarde MWB 447 MY22,132880,Mercedes-Benz,V,300 D Avantgarde MWB,447 MY22,2022,28,Wagon,Rear,Diesel, Demo,1950,Black,7
12816833,2017 Audi SQ7 4.0 TDI V8 Quattro 4M,99800,Audi,SQ7,4.0 TDI V8 Quattro,4M,2017,69210,Wagon,Automatic,Diesel, Used,3956,White,5
12816871,2019 Ram 1500 Laramie (4X4) FD3.9 MY19,104990,Ram,1500,Laramie (4X4) FD3.9,MY19,2019,96662,Crew Cab Utility,Automatic,Diesel, Used,2988,Black,5
12817295,2017 Porsche 911 Carrera 991 MY17,214900,Porsche,911,Carrera,991 MY17,2017,17272,Coupe,Automatic,Premium Unleaded Petrol, Used,2981,White,4
12817386,2021 Chevrolet Silverado 1500 LT Trail Boss MY21,169980,Chevrolet,Silverado,1500 LT Trail Boss,MY21,2021,10974,Crew Cab Utility,Automatic,Unleaded Petrol, Used,6162,White,5
12817616,2021 Audi S4 3.0 Tfsi Quattro 8W MY22,103888,Audi,S4,3.0 Tfsi Quattro,8W MY22,2021,10150,Sedan,Automatic,Premium Unleaded Petrol, Used,2995,Black,5
12817625,2021 Mercedes-Benz GLE 300 D 4Matic V167 MY21.5,119888,Mercedes-Benz,GLE,300 D 4Matic,V167 MY21.5,2021,20332,Wagon,Automatic,Diesel, Used,1950,White,5
12818160,2020 Porsche 911 Turbo S 992 MY20,579900,Porsche,911,Turbo S,992 MY20,2020,26120,Cabriolet,Automatic,Premium Unleaded Petrol, Used,3745,Grey,4
12818892,2013 Porsche 911 Carrera S 991 MY13,189900,Porsche,911,Carrera S,991 MY13,2013,51955,Coupe,Automatic,Premium Unleaded Petrol, Used,3824,White,4
12819305,2021 Audi A5 45 Tfsi Quattro S Line Mhev F5 MY21,96990,Audi,A5,45 Tfsi Quattro S Line Mhev,F5 MY21,2021,5120,Coupe,AWD,Premium Unleaded/Electric, Used,1984,Grey,4
12819972,2020 BMW M440I Xdrive G22,109900,BMW,M440I,Xdrive,G22,2020,13218,Coupe,Automatic,Premium Unleaded Petrol, Used,2998,Blue,4
12820025,2022 Toyota Landcruiser 70 Series GXL VDJ79R,118999,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,181,Double Cab Chassis,Manual,Diesel, Used,4461,Gold,5
12820316,2022 Mercedes-Benz C300 Mhev W206 MY23,95800,Mercedes-Benz,C300,Mhev,W206 MY23,2022,3258,Sedan,Automatic,Premium Unleaded/Electric, Used,1999,Grey,5
12820318,2022 Mercedes-Benz GLC 300 4Matic X253 MY22,99800,Mercedes-Benz,GLC,300 4Matic,X253 MY22,2022,7409,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,Silver,5
12820337,2018 Mercedes-Benz GLS350 D 4Matic X166 MY18,97990,Mercedes-Benz,GLS350,D 4Matic,X166 MY18,2018,62160,Wagon,Automatic,Diesel, Used,2987,Silver,7
12820371,2021 Mercedes-Benz E63 S 4Matic+ W213 MY22,295888,Mercedes-Benz,E63,S 4Matic+,W213 MY22,2021,8000,Sedan,Automatic,Premium Unleaded Petrol, Used,3982,White,5
12820596,2020 Mercedes-Benz C63 S C205 MY20.5,189000,Mercedes-Benz,C63,S,C205 MY20.5,2020,9000,Coupe,Automatic,Premium Unleaded Petrol, Used,3982,diamond,4
12820727,2022 Volkswagen Touareg 170TDI CR MY22,97624,Volkswagen,Touareg,170TDI,CR MY22,2022,8,Wagon,Automatic,Diesel, New In Stock,2967,Blue,5
12820728,2022 Volkswagen Touareg 170TDI CR MY22,105299,Volkswagen,Touareg,170TDI,CR MY22,2022,11,Wagon,Automatic,Diesel, New In Stock,2967,Black,5
12821008,2018 Toyota Landcruiser Sahara (4X4) VDJ200R MY16,119777,Toyota,Landcruiser,Sahara (4X4),VDJ200R MY16,2018,60497,Wagon,Automatic,Diesel, Used,4461,White,7
12821009,2017 Land Rover Range Rover Sport 5.0 V8 SC A/B Dynamic LW MY17,158888,Land Rover,Range Rover Sport,5.0 V8 SC A/B Dynamic,LW MY17,2017,67488,Wagon,Automatic,Premium Unleaded Petrol, Used,4999,White,5
12821695,2021 Chevrolet Silverado 1500 LTZ Premium Tech Pack MY21,129999,Chevrolet,Silverado,1500 LTZ Premium Tech Pack,MY21,2021,73513,Crew Cab Utility,Automatic,Unleaded Petrol, Used,6162,Grey,5
12822119,2016 Toyota Landcruiser Sahara (4X4) VDJ200R MY16,130000,Toyota,Landcruiser,Sahara (4X4),VDJ200R MY16,2016,52102,Wagon,Automatic,Diesel, Used,4461,Silver,7
12822434,2019 Porsche 911 GT3 RS 991 MY19,529990,Porsche,911,GT3 RS,991 MY19,2019,4192,Coupe,Automatic,Premium Unleaded Petrol, Used,3996,Red,4
12822541,2022 Toyota Landcruiser LC300 VX (4X4) FJA300R,151888,Toyota,Landcruiser,LC300 VX (4X4),FJA300R,2022,1869,Wagon,Automatic,Diesel, Used,3346,Blue,7
12822565,2022 Toyota Landcruiser LC300 GXL (4X4) FJA300R,132900,Toyota,Landcruiser,LC300 GXL (4X4),FJA300R,2022,1034,Wagon,Automatic,Diesel, Used,3346,White,7
12823354,2018 Land Rover Range Rover Sport SDV6 HSE LW MY18,125990,Land Rover,Range Rover Sport,SDV6 HSE,LW MY18,2018,68016,Wagon,Automatic,Diesel, Used,2993,Black,5
12823564,2022 Toyota Landcruiser 70 Series GXL VDJ79R,149990,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,11454,Double Cab Chassis,Manual,Diesel, Used,4461,Grey,5
12823572,2017 Mercedes-Benz C63 S 205 MY17.5,118990,Mercedes-Benz,C63,S,205 MY17.5,2017,41001,Sedan,Automatic,Premium Unleaded Petrol, Used,3982,White,4
12823722,2022 BMW X7 Xdrive30D G07,156990,BMW,X7,Xdrive30D,G07,2022,6849,Wagon,Automatic,Diesel, Used,2993,Black,7
12823806,2020 Toyota Landcruiser LC200 GXL (4X4) VDJ200R,102950,Toyota,Landcruiser,LC200 GXL (4X4),VDJ200R,2020,97277,Wagon,Automatic,Diesel, Used,4461,White,8
12823980,2019 Mercedes-Benz GLE300 D 4Matic V167 MY19,122000,Mercedes-Benz,GLE300,D 4Matic,V167 MY19,2019,26450,Wagon,Automatic,Diesel, Used,1950,White,5
12824426,2019 Mercedes-Benz GLS 400D 4Matic X167,155900,Mercedes-Benz,GLS,400D 4Matic,X167,2019,66860,Wagon,Automatic,Diesel, Used,2925,Black,7
12824641,2014 Toyota Landcruiser Sahara (4X4) VDJ200R MY13,97990,Toyota,Landcruiser,Sahara (4X4),VDJ200R MY13,2014,132006,Wagon,Automatic,Diesel, Used,4461,Grey,7
12824644,2016 Toyota Landcruiser GXL (4X4) LC70 VDJ79R MY17,102987,Toyota,Landcruiser,GXL (4X4),LC70 VDJ79R MY17,2016,82361,Double Cab Chassis,Manual,Diesel, Used,4461,White,5
12824766,2017 Mercedes-Benz C63 S 205 MY16,129990,Mercedes-Benz,C63,S,205 MY16,2017,45200,Coupe,Automatic,Premium Unleaded Petrol, Used,3982,Grey,4
12824820,2019 BMW X5 Xdrive 30D M Sport (5 Seat) G05 MY19,97800,BMW,X5,Xdrive 30D M Sport (5 Seat),G05 MY19,2019,37000,Wagon,Automatic,Diesel, Used,2993,Carbon,5
12824905,2018 Toyota Landcruiser Sahara (4X4) VDJ200R MY16,124888,Toyota,Landcruiser,Sahara (4X4),VDJ200R MY16,2018,110337,Wagon,Automatic,Diesel, Used,4461,Black,7
12825482,2020 Land Rover Discovery Sport D240 HSE (177KW) L550 MY20.5,125888,Land Rover,Discovery Sport,D240 HSE (177KW),L550 MY20.5,2020,19500,Wagon,Automatic,Diesel, Used,1999,Orange,5
12825483,2022 Audi RS Q3 2.5 Tfsi Quattro F3 MY22,128888,Audi,RS Q3,2.5 Tfsi Quattro,F3 MY22,2022,5500,Sportback,Automatic,Premium Unleaded Petrol, Used,2480,Black,5
12825544,2013 Jaguar XKR 5.0 SC V8 X150 MY13,119990,Jaguar,XKR,5.0 SC V8,X150 MY13,2013,48226,Coupe,Automatic,Premium Unleaded Petrol, Used,5000,White,4
12825554,2018 Bentley Bentayga V8 (7 Seat) MY19,299980,Bentley,Bentayga,V8 (7 Seat),MY19,2018,3430,Wagon,Automatic,Premium Unleaded Petrol, Used,3996,Blue,7
12825561,2018 Lamborghini Huracan LP 610-4 724,479880,Lamborghini,Huracan,LP 610-4,724,2018,8130,Coupe,Automatic,Premium Unleaded Petrol, Used,5204,Black,2
12825562,2005 Mercedes-Benz SL65 AMG R230,169990,Mercedes-Benz,SL65,AMG,R230,2005,162468,Convertible,Automatic,Premium Unleaded Petrol, Used,5980,Black,2
12825574,2020 Ford Mustang R-Spec FN MY20,124990,Ford,Mustang,R-Spec,FN MY20,2020,9504,Fastback,Manual,Premium Unleaded Petrol, Used,5038,Blue,4
12825786,2017 Toyota Landcruiser Sahara (4X4) VDJ200R MY16,117700,Toyota,Landcruiser,Sahara (4X4),VDJ200R MY16,2017,81881,Wagon,Automatic,Diesel, Used,4461,White,7
12825836,2021 BMW X5 M Competition F95,244900,BMW,X5,M Competition,F95,2021,3570,Wagon,Automatic,Premium Unleaded Petrol, Demo,4395,Black,5
12826168,2021 Toyota Landcruiser 70 Series GX VDJ79R,98000,Toyota,Landcruiser 70 Series,GX,VDJ79R,2021,21,Cab Chassis,Manual,Diesel, Used,4461,Grey,2
12826587,2019 BMW X7 Xdrive 30D G07,118800,BMW,X7,Xdrive 30D,G07,2019,51685,Wagon,Automatic,Diesel, Used,2993,Grey,7
12826686,2020 Mercedes-Benz GLS 400D 4Matic X167 MY20.5,159888,Mercedes-Benz,GLS,400D 4Matic,X167 MY20.5,2020,36180,Wagon,Automatic,Diesel, Used,2925,White,7
12827307,2022 Toyota Landcruiser LC300 GXL (4X4) FJA300R,129990,Toyota,Landcruiser,LC300 GXL (4X4),FJA300R,2022,1254,Wagon,Automatic,Diesel, Used,3346,White,7
12827499,2019 Mercedes-Benz C63 S 205 MY19,159990,Mercedes-Benz,C63,S,205 MY19,2019,52367,Coupe,Automatic,Premium Unleaded Petrol, Used,3982,White,4
12827557,2021 Mercedes-Benz GLE 400 D 4Matic V167 MY21.5,135000,Mercedes-Benz,GLE,400 D 4Matic,V167 MY21.5,2021,23800,Wagon,Automatic,Diesel, Used,2925,white,5
12828219,2018 BMW 440I 40I F33 MY17,109000,BMW,440I,40I,F33 MY17,2018,7620,Convertible,Automatic,Premium Unleaded Petrol, Used,2998,Estoril,4
12828239,2020 Mercedes-Benz A45 S 4Matic W177 MY20.5,106000,Mercedes-Benz,A45,S 4Matic,W177 MY20.5,2020,15000,Hatchback,Automatic,Premium Unleaded Petrol, Used,1991,Grey,5
12828641,2022 Volkswagen Touareg 170TDI CR MY22,105990,Volkswagen,Touareg,170TDI,CR MY22,2022,20,Wagon,Automatic,Diesel, New In Stock,2967,White,5
12828755,2022 Audi RS Q8 Tfsi Quattro Mhev 4M MY22,264888,Audi,RS Q8,Tfsi Quattro Mhev,4M MY22,2022,1860,Wagon,Automatic,Premium Unleaded/Electric, Used,3996,Black,5
12828764,2022 Volkswagen Touareg 170TDI CR MY22,102990,Volkswagen,Touareg,170TDI,CR MY22,2022,20,Wagon,Automatic,Diesel, New In Stock,2967,Black,5
12828792,2022 Lexus NX350 F Sport + EP1 AWD Taza25R,99900,Lexus,NX350,F Sport + EP1 AWD,Taza25R,2022,5846,Wagon,Automatic,Premium Unleaded Petrol, Used,2393,Black,5
12828990,2022 Toyota Hilux Rugged X (4X4) GUN126R,94888,Toyota,Hilux,Rugged X (4X4),GUN126R,2022,7635,Double Cab Pick Up,Automatic,Diesel, Used,2753,Black,5
12829046,2019 Audi Q8 55 Tfsi Quattro (hybrid) 4M MY19,116888,Audi,Q8,55 Tfsi Quattro (hybrid),4M MY19,2019,47800,Wagon,Automatic,Premium Unleaded/Electric, Used,2995,Grey,5
12829054,2016 Land Rover Range Rover Vogue SDV8 LG MY16,99990,Land Rover,Range Rover,Vogue SDV8,LG MY16,2016,125451,Wagon,Automatic,Diesel, Used,4367,Black,5
12829102,2022 Volkswagen Touareg 210TDI R-Line CR MY22,135444,Volkswagen,Touareg,210TDI R-Line,CR MY22,2022,20,Wagon,Automatic,Diesel, New In Stock,2967,Silver,5
12829138,2017 Mercedes-Benz C63 S 205 MY16,114800,Mercedes-Benz,C63,S,205 MY16,2017,69150,Coupe,Automatic,Premium Unleaded Petrol, Used,3982,White,4
12829315,2019 Land Rover Range Rover Velar P300 R-Dynamic SE (221KW) L560 MY20,108990,Land Rover,Range Rover Velar,P300 R-Dynamic SE (221KW),L560 MY20,2019,54658,Wagon,Automatic,Premium Unleaded Petrol, Used,1997,Grey,5
12829743,2015 BMW I8 Hybrid I12,179990,BMW,I8,Hybrid,I12,2015,18904,Coupe,Automatic,Premium Unleaded/Electric, Used,1499,White,4
12829867,2017 HSV Senator Signature GEN F2,132490,HSV,Senator,Signature,GEN F2,2017,45433,Sedan,Automatic,Premium Unleaded Petrol, Used,6200,White,5
12830363,2019 Volkswagen Touareg Launch Edition MY20,94990,Volkswagen,Touareg,Launch Edition,MY20,2019,32465,Wagon,Automatic,Diesel, Used,2967,Blue,5
12830504,2021 BMW X5 Xdrive30D G05,133333,BMW,X5,Xdrive30D,G05,2021,27000,Wagon,Automatic,Diesel, Used,2993,Blue,5
12830758,2016 HSV Clubsport R8 LSA GEN F2,97990,HSV,Clubsport,R8 LSA,GEN F2,2016,64518,Sedan,Automatic,Premium Unleaded Petrol, Used,6200,Silver,5
12830804,2018 Mercedes-Benz GLC63 S 253 MY19,129800,Mercedes-Benz,GLC63,S,253 MY19,2018,63396,Wagon,Automatic,Premium Unleaded Petrol, Used,3982,White,5
12830829,2021 Toyota Landcruiser LC300 GXL (4X4) FJA300R,123990,Toyota,Landcruiser,LC300 GXL (4X4),FJA300R,2021,22071,Wagon,Automatic,Diesel, Used,3346,White,7
12830875,2022 Volkswagen California TDI340 California Beach T6.1 MY22,109887,Volkswagen,California,TDI340 California Beach,T6.1 MY22,2022,17,Wagon,Automatic,Diesel, Demo,1968,White,7
12831048,2021 Lexus LX570 S URJ201R,173880,Lexus,LX570,S,URJ201R,2021,46532,Wagon,Automatic,Premium Unleaded Petrol, Used,5663,White,8
12831052,2022 BMW 430I M Sport G22,112888,BMW,430I,M Sport,G22,2022,586,Coupe,Automatic,Premium Unleaded Petrol, Demo,1998,Blue,4
12831379,2018 Toyota Landcruiser Sahara (4X4) VDJ200R MY16,119888,Toyota,Landcruiser,Sahara (4X4),VDJ200R MY16,2018,112040,Wagon,Automatic,Diesel, Used,4461,Black,7
12831497,2007 Porsche 911 Carrera S 997,139990,Porsche,911,Carrera S,997,2007,62682,Coupe,Automatic,Premium Unleaded Petrol, Used,3824,Grey,4
12831504,2021 BMW M340I Xdrive G20,100670,BMW,M340I,Xdrive,G20,2021,8062,Sedan,Automatic,Premium Unleaded Petrol, Used,2998,White,5
12831610,2021 Land Rover Discovery D300 SE (221KW) L462 MY21,138900,Land Rover,Discovery,D300 SE (221KW),L462 MY21,2021,22274,Wagon,Automatic,Diesel, Used,2996,White,7
12831776,2017 Toyota Landcruiser LC200 Altitude Special Edition VDJ200R MY17,107500,Toyota,Landcruiser,LC200 Altitude Special Edition,VDJ200R MY17,2017,66400,Wagon,Automatic,Diesel, Used,4461,Onyx,7
12831806,2022 Volkswagen Touareg 210TDI R-Line CR MY22,139888,Volkswagen,Touareg,210TDI R-Line,CR MY22,2022,15,Wagon,Automatic,Diesel, New In Stock,2967,Grey,5
12831809,2022 Volkswagen Touareg 210TDI Elegance CR MY22,126878,Volkswagen,Touareg,210TDI Elegance,CR MY22,2022,15,Wagon,Automatic,Diesel, New In Stock,2967,White,5
12831810,2022 Volkswagen Touareg 170TDI CR MY22,104378,Volkswagen,Touareg,170TDI,CR MY22,2022,15,Wagon,Automatic,Diesel, New In Stock,2967,White,5
12832051,2018 Mercedes-Benz GLE43 4Matic 292 MY17.5,101000,Mercedes-Benz,GLE43,4Matic,292 MY17.5,2018,80937,Coupe,Automatic,Premium Unleaded Petrol, Used,2996,Black,5
12832231,2017 Mercedes-Benz GLC63 S 253 MY18,122500,Mercedes-Benz,GLC63,S,253 MY18,2017,54900,Wagon,Automatic,Premium Unleaded Petrol, Used,3982,Diamond,5
12832483,2022 Mercedes-Benz GLC43 4Matic X253 MY22,123868,Mercedes-Benz,GLC43,4Matic,X253 MY22,2022,7638,Wagon,Automatic,Premium Unleaded Petrol, Used,2996,White,5
12832693,2022 Jeep Gladiator Rubicon (4X4) JT MY22,94888,Jeep,Gladiator,Rubicon (4X4),JT MY22,2022,2655,Dual Cab Utility,Automatic,Unleaded Petrol, Demo,3604,Black,5
12832711,2018 Toyota Landcruiser LC200 VX (4X4) VDJ200R,123987,Toyota,Landcruiser,LC200 VX (4X4),VDJ200R,2018,90729,Wagon,Automatic,Diesel, Used,4461,White,7
12832895,2020 BMW M8 Competition F92,268000,BMW,M8,Competition,F92,2020,19495,Coupe,Automatic,Premium Unleaded Petrol, Used,4395,Blue,4
12833111,2019 Mercedes-Benz GLE300 D 4Matic V167 MY19,124800,Mercedes-Benz,GLE300,D 4Matic,V167 MY19,2019,33485,Wagon,Automatic,Diesel, Used,1950,White,5
12833115,2020 Mercedes-Benz A45 S 4Matic W177 MY20.5,104800,Mercedes-Benz,A45,S 4Matic,W177 MY20.5,2020,13257,Hatchback,Automatic,Premium Unleaded Petrol, Used,1991,White,5
12833176,2021 Volkswagen Amarok TDI580 Highline 4Motion 2H MY21,119990,Volkswagen,Amarok,TDI580 Highline 4Motion,2H MY21,2021,8927,Dual Cab Utility,Automatic,Diesel, Used,2967,Blue,5
12833188,2021 BMW X4 Xdrive30I M Sport G02 LCI,94888,BMW,X4,Xdrive30I M Sport,G02 LCI,2021,26643,Coupe,Automatic,Premium Unleaded Petrol, Used,1998,White,5
12833192,2022 BMW 8 M850I Xdrive G15 LCI,299888,BMW,8,M850I Xdrive,G15 LCI,2022,1056,Coupe,Automatic,Premium Unleaded Petrol, Demo,4395,Blue,4
12833228,2007 Bentley Continental GTC 3W,124990,Bentley,Continental,GTC,3W,2007,75643,Convertible,Automatic,Premium Unleaded Petrol, Used,5998,Blue,4
12833391,2022 Volkswagen Touareg 210TDI Elegance CR MY22,114890,Volkswagen,Touareg,210TDI Elegance,CR MY22,2022,4970,Wagon,Automatic,Diesel, Demo,2967,White,5
12833432,2020 Toyota Landcruiser LC200 Sahara (4X4) VDJ200R,129990,Toyota,Landcruiser,LC200 Sahara (4X4),VDJ200R,2020,51166,Wagon,Automatic,Diesel, Used,4461,Black,7
12833562,2021 BMW X5 Xdrive30D G05,108888,BMW,X5,Xdrive30D,G05,2021,25923,Wagon,Automatic,Diesel, Used,2993,Black,5
12833805,2018 Toyota Landcruiser GXL (4X4) VDJ200R MY16,110000,Toyota,Landcruiser,GXL (4X4),VDJ200R MY16,2018,95259,Wagon,Automatic,Diesel, Used,4461,White,7
12834060,2022 Toyota Landcruiser 70 Series GXL VDJ79R,119490,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,1410,Double Cab Chassis,Manual,Diesel, Used,4461,White,5
12834063,2022 Toyota Landcruiser LC300 VX (4X4) FJA300R,136890,Toyota,Landcruiser,LC300 VX (4X4),FJA300R,2022,16,Wagon,Automatic,Diesel, Used,3346,White,7
12834153,2022 Toyota Landcruiser LC300 VX (4X4) FJA300R,133888,Toyota,Landcruiser,LC300 VX (4X4),FJA300R,2022,25,Wagon,Automatic,Diesel, Used,3346,Grey,7
12834714,2022 Toyota Landcruiser LC300 Sahara (4X4) FJA300R,155500,Toyota,Landcruiser,LC300 Sahara (4X4),FJA300R,2022,44,Wagon,Automatic,Diesel, Used,3346,CRYSTAL,7
12834749,2018 Toyota Landcruiser Sahara (4X4) VDJ200R MY16,129990,Toyota,Landcruiser,Sahara (4X4),VDJ200R MY16,2018,82511,Wagon,Automatic,Diesel, Used,4461,Black,7
12834754,2022 Toyota Landcruiser 70 Series GXL VDJ79R,127990,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,1894,Double Cab Chassis,Manual,Diesel, Used,4461,Silver,5
12834760,2020 Toyota Landcruiser LC200 VX (4X4) VDJ200R,124990,Toyota,Landcruiser,LC200 VX (4X4),VDJ200R,2020,69491,Wagon,Automatic,Diesel, Used,4461,Silver,7
12834802,2015 Mercedes-Benz C63 AMG S Edition 1 205,110000,Mercedes-Benz,C63,AMG S Edition 1,205,2015,55236,Sedan,Automatic,Premium Unleaded Petrol, Used,3982,White,5
12834863,2018 Lexus LS500 Sports Luxury Vxfa50R,129888,Lexus,LS500,Sports Luxury,Vxfa50R,2018,28922,Sedan,Automatic,Premium Unleaded Petrol, Used,3444,Black,5
12834864,2022 BMW X3 M Competition F97,159888,BMW,X3,M Competition,F97,2022,2345,Wagon,Automatic,Premium Unleaded Petrol, Used,2993,Black,5
12835387,2002 Porsche 911 Carrera 996,99990,Porsche,911,Carrera,996,2002,90445,Coupe,Automatic,Premium Unleaded Petrol, Used,3596,Silver,4
12835659,2010 Porsche 911 Carrera 997 MY10,144900,Porsche,911,Carrera,997 MY10,2010,58239,Coupe,Automatic,Premium Unleaded Petrol, Used,3614,Grey,4
12835693,2020 Toyota Landcruiser GXL (4X4) VDJ79R,127999,Toyota,Landcruiser,GXL (4X4),VDJ79R,2020,26785,Double Cab Chassis,Manual,Diesel, Used,4461,White,5
12835723,2019 Toyota Landcruiser GXL (4X4) VDJ76R,108990,Toyota,Landcruiser,GXL (4X4),VDJ76R,2019,38970,Wagon,Manual,Diesel, Used,4461,Blue,7
12835845,2021 Mercedes-Benz GLC63 S 4Matic+ X253 MY22,177990,Mercedes-Benz,GLC63,S 4Matic+,X253 MY22,2021,5871,Wagon,Automatic,Premium Unleaded Petrol, Used,3982,Grey,5
12835869,2021 Mercedes-Benz S450 4Matic (hybrid) W223 MY21,209990,Mercedes-Benz,S450,4Matic (hybrid),W223 MY21,2021,16632,Saloon,Automatic,Premium Unleaded/Electric, Used,2999,White,5
12835999,2018 Maserati Granturismo Sport M140 MY18,174888,Maserati,Granturismo,Sport,M140 MY18,2018,22966,Coupe,Automatic,Premium Unleaded Petrol, Used,4691,Black,4
12836274,2014 Toyota Landcruiser GXL (4X4) VDJ79R MY12 Update,98990,Toyota,Landcruiser,GXL (4X4),VDJ79R MY12 Update,2014,89899,Double Cab Chassis,Manual,Diesel, Used,4461,Grey,5
12836420,2018 Audi SQ7 4.0 TDI V8 Quattro 4M MY18,104990,Audi,SQ7,4.0 TDI V8 Quattro,4M MY18,2018,53620,Wagon,Automatic,Diesel, Used,3956,Black,5
12836513,2022 Toyota Landcruiser Prado Kakadu GDJ150R,104888,Toyota,Landcruiser Prado,Kakadu,GDJ150R,2022,22,Wagon,Automatic,Diesel, Used,2755,Black,7
12836590,2019 Mercedes-Benz GLE300 D 4Matic V167 MY19,119800,Mercedes-Benz,GLE300,D 4Matic,V167 MY19,2019,51799,Wagon,Automatic,Diesel, Used,1950,Grey,5
12836628,2018 BMW X5 Xdrive 30D Xline (5 Seat) G05 MY19,98900,BMW,X5,Xdrive 30D Xline (5 Seat),G05 MY19,2018,44119,Wagon,Automatic,Diesel, Used,2993,Black,5
12837209,2019 Ram 1500 Laramie (4X4) FD3.2 MY19,97990,Ram,1500,Laramie (4X4) FD3.2,MY19,2019,111400,Crew Cab Utility,Automatic,Unleaded Petrol, Used,5654,Silver,5
12837344,2022 Mercedes-Benz GLE 300 D 4Matic V167 MY22,125850,Mercedes-Benz,GLE,300 D 4Matic,V167 MY22,2022,4892,Wagon,Automatic,Diesel, Used,1950,Blue,5
12837368,2022 Mercedes-Benz GLC 300 4Matic X253 MY22,99850,Mercedes-Benz,GLC,300 4Matic,X253 MY22,2022,3459,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,Black,5
12837372,2014 Mercedes-Benz S500 L 222,110850,Mercedes-Benz,S500,L,222,2014,61563,Sedan,Automatic,Premium Unleaded Petrol, Used,4663,Silver,5
12837394,2022 BMW X7 Xdrive30D G07,159990,BMW,X7,Xdrive30D,G07,2022,4566,Wagon,Automatic,Diesel, Used,2993,Black,7
12837536,2022 Porsche Cayenne GTS 9YA MY22,239900,Porsche,Cayenne,GTS,9YA MY22,2022,9978,Wagon,Automatic,Premium Unleaded Petrol, Used,3996,Grey,5
12838120,2022 BMW X6 Xdrive30D M Sport G06,137900,BMW,X6,Xdrive30D M Sport,G06,2022,9500,Coupe,Automatic,Diesel, Used,2993,White,5
12838162,2022 Toyota Landcruiser LC300 GXL (4X4) FJA300R,114990,Toyota,Landcruiser,LC300 GXL (4X4),FJA300R,2022,7621,Wagon,Automatic,Diesel, Used,3346,Grey,7
12838272,2022 Toyota Landcruiser Prado Kakadu GDJ150R,99900,Toyota,Landcruiser Prado,Kakadu,GDJ150R,2022,11890,Wagon,Automatic,Diesel, Used,2755,White,7
12838496,2016 Toyota Landcruiser VX (4X4) VDJ200R MY16,94888,Toyota,Landcruiser,VX (4X4),VDJ200R MY16,2016,142774,Wagon,Automatic,Diesel, Used,4461,White,7
12838555,2018 Ford Mustang Fastback GT 5.0 V8 FN,119990,Ford,Mustang,Fastback GT 5.0 V8,FN,2018,34592,Coupe,Manual,Premium Unleaded Petrol, Used,4950,Grey,4
12838700,2022 BMW 420I M Sport Gran Coupe G26,94888,BMW,420I,M Sport Gran Coupe,G26,2022,1665,Coupe,Automatic,Premium Unleaded Petrol, Demo,1998,Blue,5
12838846,2019 Mercedes-Benz GLE300 D 4Matic V167 MY19,119800,Mercedes-Benz,GLE300,D 4Matic,V167 MY19,2019,50502,Wagon,Automatic,Diesel, Used,1950,White,5
12838877,2022 Toyota Landcruiser LC300 VX (4X4) FJA300R,137990,Toyota,Landcruiser,LC300 VX (4X4),FJA300R,2022,11030,Wagon,Automatic,Diesel, Used,3346,White,7
12838879,2022 BMW 3 M340I Xdrive G20 LCI,126900,BMW,3,M340I Xdrive,G20 LCI,2022,1561,Sedan,Automatic,Premium Unleaded Petrol, Demo,2998,Black,5
12838953,2020 Toyota Landcruiser LC200 GXL (4X4) VDJ200R,114990,Toyota,Landcruiser,LC200 GXL (4X4),VDJ200R,2020,41630,Wagon,Automatic,Diesel, Used,4461,White,8
12839154,2008 Porsche 911 Turbo 997,219000,Porsche,911,Turbo,997,2008,60165,Cabriolet,Automatic,Premium Unleaded Petrol, Used,3600,Grey,4
12839455,2020 Toyota Landcruiser 70 Series GXL VDJ79R,114850,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2020,45518,Cab Chassis,Manual,Diesel, Used,4461,White,2
12839890,2017 Porsche 718 Cayman S 982 MY17,144990,Porsche,718,Cayman S,982 MY17,2017,24801,Coupe,Automatic,Premium Unleaded Petrol, Used,2497,Grey,2
12839891,2021 Mercedes-Benz GLC63 S 4Matic+ X253 MY22,179830,Mercedes-Benz,GLC63,S 4Matic+,X253 MY22,2021,6735,Wagon,Automatic,Premium Unleaded Petrol, Used,3982,White,5
12839998,2021 Nissan Patrol TI-L (4X4) Y62 Series 5 MY21,104888,Nissan,Patrol,TI-L (4X4),Y62 Series 5 MY21,2021,11653,Wagon,Automatic,Premium Unleaded Petrol, Used,5552,Silver,7
12840706,2022 BMW X5 Xdrive30D G05,134888,BMW,X5,Xdrive30D,G05,2022,1708,Wagon,Automatic,Diesel, Demo,2993,Black,5
12840740,2022 BMW 5 M550I Xdrive LCI G30,169888,BMW,5,M550I Xdrive LCI,G30,2022,966,Sedan,Automatic,Premium Unleaded Petrol, Demo,4395,Blue,5
